#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1wcv1_c.37.1.0      -            244 d2jaqa_c.37.1.0.aln  -            378   4.5e-09   31.4   0.0   1   1   2.5e-11   4.9e-09   31.3   0.0   108   339     4   242     1   244 0.97 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels95/d2jaqa_c.37.1.0.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels95/d2jaqa_c.37.1.0.out -E 1 hmmModels95/d2jaqa_c.37.1.0.hmm scop/scopTestSeq.fasta 
# Current dir:     /users/nfs/Etu7/3801677/SBAS/TME8
# Date:            Tue Apr  4 15:54:29 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d2pq8a_d.108.1.1     -            271 d2jdca1d.108.1.1.aln -            173   1.1e-61  202.8   1.8   1   1     8e-63   1.5e-61  202.3   1.8     4   173     2   177     1   177 0.99 -
d2p0wa_d.108.1.1     -            319 d2jdca1d.108.1.1.aln -            173   2.7e-59  195.0   0.1   1   1   2.6e-60   4.8e-59  194.1   0.1     1   173    34   226    34   226 0.99 -
d1boba_d.108.1.1     -            315 d2jdca1d.108.1.1.aln -            173   3.8e-49  161.9   0.7   1   1   2.6e-50   4.9e-49  161.6   0.7     1   172    26   211    26   212 0.99 -
d1p0ha_d.108.1.1     -            308 d2jdca1d.108.1.1.aln -            173   8.1e-42  138.1   0.0   1   3   7.8e-39   1.4e-37  124.2   0.0     2   172    23   207    22   208 0.98 -
d1p0ha_d.108.1.1     -            308 d2jdca1d.108.1.1.aln -            173   8.1e-42  138.1   0.0   2   3       0.5       9.2    1.2   0.0    78   110   220   252   209   253 0.80 -
d1p0ha_d.108.1.1     -            308 d2jdca1d.108.1.1.aln -            173   8.1e-42  138.1   0.0   3   3    0.0019     0.034    9.0   0.0   122   148   274   299   266   304 0.89 -
d1yk3a1d.108.1.1     -            198 d2jdca1d.108.1.1.aln -            173     7e-25   82.9   0.1   1   1   4.4e-26   8.1e-25   82.7   0.1     4   165    31   195    28   198 0.96 -
d1u6ma_d.108.1.1     -            189 d2jdca1d.108.1.1.aln -            173     7e-25   82.9   0.1   1   2       9.3   1.7e+02   -3.0   0.0     4    23     2    21     2    24 0.83 -
d1u6ma_d.108.1.1     -            189 d2jdca1d.108.1.1.aln -            173     7e-25   82.9   0.1   2   2   6.1e-26   1.1e-24   82.3   0.1     9   165    31   187    25   189 0.97 -
d1z4ea1d.108.1.1     -            150 d2jdca1d.108.1.1.aln -            173   8.7e-22   72.9   0.1   1   1   6.3e-23   1.2e-21   72.4   0.1     2   149     1   142     1   145 0.96 -
d1qsma_d.108.1.1     -            150 d2jdca1d.108.1.1.aln -            173   2.5e-20   68.1   0.1   1   1   1.5e-21   2.7e-20   68.0   0.1     4   155     4   147     1   150 0.96 -
d1i12a_d.108.1.1     -            157 d2jdca1d.108.1.1.aln -            173   2.9e-20   67.9   0.0   1   1     2e-21   3.7e-20   67.6   0.0     4   147     6   147     4   155 0.98 -
d2gana1d.108.1.1     -            182 d2jdca1d.108.1.1.aln -            173   8.7e-20   66.3   1.6   1   1   5.6e-21     1e-19   66.1   1.6     5   163    21   179    18   182 0.95 -
d2ae6a1d.108.1.1     -            161 d2jdca1d.108.1.1.aln -            173   3.6e-19   64.3   0.0   1   1   2.3e-20   4.3e-19   64.1   0.0    72   168    62   157    23   159 0.92 -
d1tiqa_d.108.1.1     -            173 d2jdca1d.108.1.1.aln -            173   4.4e-19   64.0   0.0   1   1   2.7e-20     5e-19   63.9   0.0     5   168     4   168     1   172 0.95 -
d2b5ga_d.108.1.1     -            168 d2jdca1d.108.1.1.aln -            173   8.7e-19   63.1   0.5   1   1   5.1e-20   9.4e-19   63.0   0.5     4   169     4   167     1   168 0.98 -
d1z4ra1d.108.1.1     -            162 d2jdca1d.108.1.1.aln -            173   1.9e-18   62.0   0.2   1   1   1.1e-19     2e-18   61.9   0.2    19   162    23   159     5   162 0.91 -
d1y9wa1d.108.1.1     -            140 d2jdca1d.108.1.1.aln -            173   2.6e-18   61.6   1.0   1   1   1.5e-19   2.7e-18   61.5   1.0    23   163     6   135     1   140 0.93 -
d2cy2a1d.108.1.1     -            174 d2jdca1d.108.1.1.aln -            173   1.5e-16   55.8   0.7   1   1   9.2e-18   1.7e-16   55.6   0.7     4   163     2   162     1   169 0.96 -
d2euia1d.108.1.1     -            153 d2jdca1d.108.1.1.aln -            173   1.7e-16   55.6   0.0   1   1   1.1e-17   1.9e-16   55.4   0.0     4   159     2   148     1   153 0.93 -
d1ufha_d.108.1.1     -            155 d2jdca1d.108.1.1.aln -            173   6.5e-16   53.7   0.2   1   1     4e-17   7.3e-16   53.6   0.2    19   150    15   148     4   152 0.90 -
d1nsla_d.108.1.1     -            180 d2jdca1d.108.1.1.aln -            173   2.6e-15   51.8   0.1   1   1   1.8e-16   3.3e-15   51.4   0.1    11   169    15   174     7   177 0.94 -
d1mk4a_d.108.1.1     -            157 d2jdca1d.108.1.1.aln -            173   5.4e-15   50.7   0.0   1   1   4.2e-16   7.7e-15   50.2   0.0     2   157     1   136     1   146 0.94 -
d2fl4a1d.108.1.1     -            146 d2jdca1d.108.1.1.aln -            173   5.6e-15   50.7   0.2   1   1   3.1e-16   5.7e-15   50.7   0.2    27   158    13   139     1   146 0.87 -
d1ghea_d.108.1.1     -            170 d2jdca1d.108.1.1.aln -            173   9.4e-15   50.0   0.0   1   1   6.1e-16   1.1e-14   49.7   0.0    40   159    39   156    30   170 0.93 -
d1vkca_d.108.1.1     -            149 d2jdca1d.108.1.1.aln -            173   2.4e-14   48.6   1.5   1   1   1.5e-15   2.8e-14   48.4   1.5    10   154     8   146     2   149 0.87 -
d1yx0a1d.108.1.1     -            151 d2jdca1d.108.1.1.aln -            173     6e-14   47.3   0.0   1   1   3.4e-15   6.2e-14   47.3   0.0    29   164    11   147     1   151 0.91 -
d1wwza1d.108.1.1     -            157 d2jdca1d.108.1.1.aln -            173   8.9e-14   46.8   1.2   1   1   5.3e-15   9.7e-14   46.6   1.2    55   158    60   153     4   157 0.77 -
d1cjwa_d.108.1.1     -            166 d2jdca1d.108.1.1.aln -            173   9.4e-13   43.4   0.0   1   1   6.3e-14   1.1e-12   43.2   0.0    17   164    16   162     6   165 0.92 -
d2fiaa1d.108.1.1     -            157 d2jdca1d.108.1.1.aln -            173   1.8e-12   42.5   0.3   1   1     1e-13   1.9e-12   42.4   0.3    75   166    62   152     1   156 0.81 -
d2g3aa1d.108.1.1     -            137 d2jdca1d.108.1.1.aln -            173   5.3e-12   41.0   0.0   1   1   3.2e-13   5.9e-12   40.8   0.0    79   151    51   120    18   127 0.89 -
d2fcka1d.108.1.1     -            178 d2jdca1d.108.1.1.aln -            173   8.7e-12   40.3   0.1   1   1   5.3e-13   9.8e-12   40.1   0.1    25   162    31   168    17   178 0.93 -
d2atra1d.108.1.1     -            137 d2jdca1d.108.1.1.aln -            173     4e-11   38.1   0.0   1   1   2.5e-12   4.6e-11   38.0   0.0    22   163    12   137     3   137 0.86 -
d1bo4a_d.108.1.1     -            137 d2jdca1d.108.1.1.aln -            173   6.6e-11   37.4   0.0   1   1   3.7e-12   6.9e-11   37.4   0.0    13   145     6   137     1   137 0.93 -
d1n71a_d.108.1.1     -            180 d2jdca1d.108.1.1.aln -            173   3.8e-10   34.9   0.0   1   1   3.2e-11   5.8e-10   34.4   0.0     5   169     9   175     6   179 0.95 -
d1y7ra1d.108.1.1     -            133 d2jdca1d.108.1.1.aln -            173   5.8e-10   34.4   0.0   1   1   3.8e-11   6.9e-10   34.1   0.0    77   157    52   130    42   133 0.91 -
d1m4ia_d.108.1.1     -            181 d2jdca1d.108.1.1.aln -            173   3.1e-09   32.0   0.3   1   1   2.5e-10   4.6e-09   31.4   0.3    46   147    41   132    30   135 0.94 -
d1r57a_d.108.1.1     -            102 d2jdca1d.108.1.1.aln -            173   1.6e-08   29.7   0.1   1   1   9.4e-10   1.7e-08   29.6   0.1    85   153    32   100     7   102 0.83 -
d1xeba_d.108.1.1     -            149 d2jdca1d.108.1.1.aln -            173   2.9e-08   28.8   0.3   1   1   1.9e-09   3.5e-08   28.6   0.3    34   153    25   136     7   146 0.84 -
d2fiwa1d.108.1.1     -            156 d2jdca1d.108.1.1.aln -            173   5.2e-08   28.0   0.0   1   1   3.6e-09   6.6e-08   27.7   0.0    12   150     9   136     2   145 0.79 -
d1y9ka1d.108.1.1     -            152 d2jdca1d.108.1.1.aln -            173   1.7e-07   26.4   0.0   1   1   2.2e-08     4e-07   25.1   0.0    86   166    57   148     8   151 0.87 -
d2aj6a1d.108.1.1     -            118 d2jdca1d.108.1.1.aln -            173   6.7e-07   24.4   0.0   1   1     4e-08   7.4e-07   24.2   0.0    27   125    24   115     2   117 0.79 -
d2jdca1d.108.1.1     -            145 d2jdca1d.108.1.1.aln -            173   1.4e-06   23.4   0.1   1   1   8.8e-08   1.6e-06   23.1   0.1    60   152    40   128    12   135 0.85 -
d1xmta_d.108.1.1     -             95 d2jdca1d.108.1.1.aln -            173   1.9e-06   22.9   0.0   1   1   1.1e-07     2e-06   22.9   0.0    76   129    20    73     6    87 0.92 -
d1q2ya_d.108.1.1     -            140 d2jdca1d.108.1.1.aln -            173   2.5e-06   22.5   0.1   1   1   1.5e-07   2.7e-06   22.4   0.1    26   151    11   124     1   139 0.89 -
d2fsra1d.108.1.1     -            164 d2jdca1d.108.1.1.aln -            173   1.6e-05   19.9   0.0   1   1   9.8e-07   1.8e-05   19.7   0.0     7   155     6   153     1   160 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels95/d2jdca1d.108.1.1.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels95/d2jdca1d.108.1.1.out -E 1 hmmModels95/d2jdca1d.108.1.1.hmm scop/scopTestSeq.fasta 
# Current dir:     /users/nfs/Etu7/3801677/SBAS/TME8
# Date:            Tue Apr  4 15:54:29 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d2vnud3b.40.4.5      -            148 d2je6i1b.40.4.5.aln  -             94   2.2e-19   65.1   0.0   1   1   8.7e-21     3e-19   64.7   0.0     1    93    10   114    10   115 0.98 -
d1d7qa_b.40.4.5      -            143 d2je6i1b.40.4.5.aln  -             94   2.7e-18   61.6   0.2   1   1   1.3e-19   4.6e-18   60.9   0.2     1    93    11   115    11   116 0.98 -
d2uubl1b.40.4.5      -            118 d2je6i1b.40.4.5.aln  -             94   3.7e-16   54.8   2.3   1   1   1.4e-17   4.7e-16   54.5   2.3     1    94    16   106    16   106 0.98 -
d1rl2a2b.40.4.5      -             66 d2je6i1b.40.4.5.aln  -             94   3.8e-15   51.6   0.4   1   1   1.2e-16   4.1e-15   51.5   0.4    25    90     2    65     1    66 0.97 -
d2nn6i1b.40.4.5      -            125 d2je6i1b.40.4.5.aln  -             94     1e-13   47.0   0.0   1   1   3.5e-15   1.2e-13   46.8   0.0     5    94     2    95     1    95 0.96 -
d2uubq1b.40.4.5      -            100 d2je6i1b.40.4.5.aln  -             94   1.9e-13   46.1   1.3   1   1   6.4e-15   2.2e-13   45.9   1.3    20    93     2    75     1    76 0.96 -
d1kl9a2b.40.4.5      -             86 d2je6i1b.40.4.5.aln  -             94   1.8e-11   39.8   0.7   1   1   5.5e-13   1.9e-11   39.7   0.7     5    87     8    86     4    86 0.94 -
d1wi5a_b.40.4.5      -            119 d2je6i1b.40.4.5.aln  -             94   3.8e-11   38.8   0.0   1   1   1.4e-12   4.6e-11   38.5   0.0     2    90    13   111    12   115 0.93 -
d1luza_b.40.4.5      -             85 d2je6i1b.40.4.5.aln  -             94   1.4e-10   37.0   0.4   1   1   4.1e-12   1.4e-10   36.9   0.4     7    90     5    83     1    85 0.95 -
d1jt8a_b.40.4.5      -            102 d2je6i1b.40.4.5.aln  -             94   2.9e-10   35.9   0.3   1   1     9e-12   3.1e-10   35.8   0.3     5    92     4    90     1    92 0.92 -
d3bzka4b.40.4.5      -             94 d2je6i1b.40.4.5.aln  -             94     7e-10   34.7   0.4   1   1   2.4e-11   8.2e-10   34.5   0.4     7    90    15    92    10    94 0.91 -
d1go3e1b.40.4.5      -            106 d2je6i1b.40.4.5.aln  -             94   1.3e-07   27.4   0.5   1   1   4.4e-09   1.5e-07   27.2   0.5     8    88     1    85     1    91 0.91 -
d3i4oa_b.40.4.5      -             68 d2je6i1b.40.4.5.aln  -             94   1.7e-06   23.9   0.3   1   1   5.1e-08   1.7e-06   23.8   0.3    21    84     3    66     1    68 0.94 -
d2nn6h1b.40.4.5      -             95 d2je6i1b.40.4.5.aln  -             94   1.1e-05   21.2   0.0   1   1   3.7e-07   1.3e-05   21.0   0.0     6    89     4    91     2    95 0.94 -
d1c9oa_b.40.4.5      -             66 d2je6i1b.40.4.5.aln  -             94   0.00011   18.0   0.0   1   1   3.4e-06   0.00012   18.0   0.0    18    85     3    63     1    66 0.90 -
d2je6i1b.40.4.5      -             87 d2je6i1b.40.4.5.aln  -             94   0.00013   17.8   1.5   1   1   7.5e-06   0.00026   16.9   1.5     7    87     4    80     3    87 0.83 -
d1u0la1b.40.4.5      -             66 d2je6i1b.40.4.5.aln  -             94    0.0003   16.6   0.1   1   1   9.6e-06   0.00033   16.5   0.1    22    72     2    52     1    62 0.93 -
d2ja9a1b.40.4.5      -             90 d2je6i1b.40.4.5.aln  -             94   0.00033   16.5   0.0   1   1   1.4e-05   0.00048   16.0   0.0     5    87     2    78     1    85 0.84 -
d1e3pa2b.40.4.5      -             62 d2je6i1b.40.4.5.aln  -             94   0.00055   15.8   0.2   1   1   1.6e-05   0.00056   15.8   0.2    18    78     3    61     1    62 0.92 -
d1t9ha1b.40.4.5      -             67 d2je6i1b.40.4.5.aln  -             94    0.0017   14.2   0.2   1   1   5.4e-05    0.0019   14.1   0.2    37    77    18    58     6    66 0.84 -
d2asba1b.40.4.5      -             76 d2je6i1b.40.4.5.aln  -             94    0.0019   14.1   0.2   1   1   5.6e-05    0.0019   14.1   0.2     9    75     3    64     1    76 0.87 -
d2ix0a3b.40.4.5      -             87 d2je6i1b.40.4.5.aln  -             94    0.0019   14.0   0.5   1   1   0.00024    0.0083   12.0   0.5    27    91    11    84     8    86 0.85 -
d2ix0a1b.40.4.5      -             90 d2je6i1b.40.4.5.aln  -             94    0.0025   13.7   0.0   1   1   7.6e-05    0.0026   13.6   0.0     3    85     3    85     1    90 0.93 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels95/d2je6i1b.40.4.5.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels95/d2je6i1b.40.4.5.out -E 1 hmmModels95/d2je6i1b.40.4.5.hmm scop/scopTestSeq.fasta 
# Current dir:     /users/nfs/Etu7/3801677/SBAS/TME8
# Date:            Tue Apr  4 15:54:29 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d3n9ka_c.1.8.3       -            394 d2je8a5c.1.8.3.aln   -            351  8.6e-102  336.4  22.9   1   1    3e-103  1.1e-101  336.1  22.9     3   351    38   387    36   387 0.99 -
d1i1wa_c.1.8.3       -            303 d2je8a5c.1.8.3.aln   -            351   6.7e-84  277.5   5.8   1   1   2.2e-85   7.9e-84  277.3   5.8    14   346    13   301     2   303 0.95 -
d1uuqa_c.1.8.3       -            410 d2je8a5c.1.8.3.aln   -            351     2e-58  193.8  18.0   1   1   6.2e-60   2.2e-58  193.6  18.0     2   351    10   408     9   408 0.99 -
d1rh9a1c.1.8.3       -            370 d2je8a5c.1.8.3.aln   -            351   1.8e-53  177.4   8.2   1   1   5.6e-55     2e-53  177.3   8.2     2   350     2   368     1   369 0.98 -
d1odza_c.1.8.3       -            381 d2je8a5c.1.8.3.aln   -            351   3.4e-53  176.5  14.0   1   1   1.1e-54   3.9e-53  176.4  14.0     2   350    12   369    11   370 0.99 -
d1hjua_c.1.8.3       -            332 d2je8a5c.1.8.3.aln   -            351   6.2e-46  152.7  16.4   1   1   2.1e-47   7.4e-46  152.4  16.4    23   347    17   325     2   329 0.96 -
d7a3ha_c.1.8.3       -            300 d2je8a5c.1.8.3.aln   -            351   6.7e-43  142.7  15.5   1   1   2.4e-44   8.7e-43  142.3  15.5    13   324    16   280    11   294 0.95 -
d1edga_c.1.8.3       -            380 d2je8a5c.1.8.3.aln   -            351   1.3e-38  128.5  18.1   1   1   4.5e-40   1.6e-38  128.3  18.1     6   348    16   374    11   376 0.98 -
d1bqca_c.1.8.3       -            302 d2je8a5c.1.8.3.aln   -            351   2.1e-36  121.3  10.7   1   1   6.9e-38   2.5e-36  121.1  10.7     4   347     2   296     1   299 0.97 -
d1qw9a2c.1.8.3       -            367 d2je8a5c.1.8.3.aln   -            351   5.3e-36  120.0   2.2   1   1   1.6e-37   5.8e-36  119.9   2.2     6   348     3   365     1   367 0.98 -
d1ur4a_c.1.8.3       -            387 d2je8a5c.1.8.3.aln   -            351   1.6e-35  118.4  14.4   1   1     5e-37   1.8e-35  118.3  14.4     4   350     9   386     6   387 0.98 -
d1ceoa_c.1.8.3       -            340 d2je8a5c.1.8.3.aln   -            351   6.6e-35  116.4   1.7   1   1     2e-36   7.3e-35  116.3   1.7     8   348     3   332     1   335 0.95 -
d1ecea_c.1.8.3       -            358 d2je8a5c.1.8.3.aln   -            351   2.2e-33  111.4  16.2   1   1   6.7e-35   2.4e-33  111.3  16.2     5   321    10   334     6   355 0.94 -
