#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1o50a3d.37.1.1      -            145 d2v8qe2d.37.1.1.aln  -            137   1.5e-37  124.3   0.9   1   1   3.9e-39   1.7e-37  124.2   0.9     2   136     3   144     2   145 0.98 -
d2d4za3d.37.1.1      -            161 d2v8qe2d.37.1.1.aln  -            137   1.5e-37  124.3   0.0   1   1     4e-39   1.7e-37  124.1   0.0     1   132     9   160     9   161 0.99 -
d2yzqa2d.37.1.1      -            122 d2v8qe2d.37.1.1.aln  -            137   1.4e-36  121.3   1.8   1   1   3.4e-38   1.5e-36  121.1   1.8     3   136     1   121     1   122 0.97 -
d3ddja1d.37.1.1      -            141 d2v8qe2d.37.1.1.aln  -            137   1.7e-36  120.9   6.5   1   1   4.3e-38   1.9e-36  120.8   6.5     3   135     2   133     1   135 0.98 -
d2nyca1d.37.1.1      -            140 d2v8qe2d.37.1.1.aln  -            137   2.8e-34  113.8   0.5   1   1   6.9e-36     3e-34  113.6   0.5     2   132     5   138     4   140 0.98 -
d1y5ha3d.37.1.1      -            123 d2v8qe2d.37.1.1.aln  -            137   3.1e-34  113.6   0.1   1   1   7.7e-36   3.4e-34  113.5   0.1     4   131     2   122     1   123 0.96 -
d3ddja2d.37.1.1      -            135 d2v8qe2d.37.1.1.aln  -            137   4.6e-34  113.1   0.0   1   1   1.1e-35     5e-34  112.9   0.0     3   134     1   133     1   135 0.97 -
d2rc3a1d.37.1.1      -            127 d2v8qe2d.37.1.1.aln  -            137   6.5e-33  109.3   2.7   1   1   1.6e-34   7.1e-33  109.2   2.7     3   131     2   125     1   127 0.97 -
d1vr9a3d.37.1.1      -            121 d2v8qe2d.37.1.1.aln  -            137   7.3e-33  109.2   0.0   1   1   1.8e-34   8.1e-33  109.0   0.0     3   134     1   119     1   121 0.97 -
d2ouxa2d.37.1.1      -            127 d2v8qe2d.37.1.1.aln  -            137     7e-32  106.0   7.1   1   1   1.7e-33   7.6e-32  105.9   7.1     4   135     2   125     1   127 0.95 -
d1pbja3d.37.1.1      -            120 d2v8qe2d.37.1.1.aln  -            137   8.3e-31  102.5   7.3   1   1   2.1e-32   9.1e-31  102.4   7.3     4   131     1   119     1   120 0.94 -
d2riha_d.37.1.1      -            131 d2v8qe2d.37.1.1.aln  -            137   1.3e-30  101.9   0.3   1   1   3.2e-32   1.4e-30  101.8   0.3     4   133     2   124     1   128 0.92 -
d1zfja4d.37.1.1      -            126 d2v8qe2d.37.1.1.aln  -            137     2e-30  101.3   0.1   1   1     5e-32   2.2e-30  101.2   0.1     9   135     3   120     1   122 0.94 -
d2v8qe2d.37.1.1      -            159 d2v8qe2d.37.1.1.aln  -            137     5e-07   25.5   0.0   1   1   1.7e-08   7.6e-07   24.9   0.0    21   127    33   149    20   155 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d2v8qe2d.37.1.1.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d2v8qe2d.37.1.1.out -E 1 hmmModels30/d2v8qe2d.37.1.1.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:56 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d2vnud3b.40.4.5      -            148 d2vnud1b.40.4.5.aln  -             92   7.8e-31  101.8   0.0   1   1   4.9e-32   1.2e-30  101.2   0.0     1    92     8   106     8   106 0.99 -
d1d7qa_b.40.4.5      -            143 d2vnud1b.40.4.5.aln  -             92     2e-28   94.1   0.3   1   1   1.2e-29   2.8e-28   93.6   0.3     1    92    11   106    11   106 0.99 -
d1wi5a_b.40.4.5      -            119 d2vnud1b.40.4.5.aln  -             92     1e-24   82.2   0.0   1   1   5.4e-26   1.3e-24   81.9   0.0     1    92    15   104    15   104 0.97 -
d2nn6i1b.40.4.5      -            125 d2vnud1b.40.4.5.aln  -             92   1.2e-23   78.8   0.0   1   1   5.9e-25   1.4e-23   78.6   0.0     1    91     1    97     1    98 0.98 -
d3bzka4b.40.4.5      -             94 d2vnud1b.40.4.5.aln  -             92   3.7e-19   64.4   0.8   1   1   1.7e-20     4e-19   64.3   0.8     3    86    14    88    12    94 0.92 -
d1luza_b.40.4.5      -             85 d2vnud1b.40.4.5.aln  -             92   2.4e-15   52.2   0.4   1   1   1.1e-16   2.5e-15   52.1   0.4     3    86     4    84     2    85 0.95 -
d1jt8a_b.40.4.5      -            102 d2vnud1b.40.4.5.aln  -             92   8.3e-15   50.5   0.5   1   1   3.8e-16     9e-15   50.4   0.5     2    91     4    94     3    95 0.94 -
d1y14b1b.40.4.5      -             91 d2vnud1b.40.4.5.aln  -             92   4.1e-14   48.3   0.0   1   1   1.9e-15   4.4e-14   48.2   0.0     5    91     1    86     1    87 0.96 -
d2uubq1b.40.4.5      -            100 d2vnud1b.40.4.5.aln  -             92   4.6e-14   48.1   2.3   1   1   2.3e-15   5.4e-14   47.9   2.3     8    91     2    85     1    86 0.97 -
d1go3e1b.40.4.5      -            106 d2vnud1b.40.4.5.aln  -             92   1.7e-13   46.3   0.7   1   1   8.3e-15     2e-13   46.1   0.7     5    90     1    92     1    94 0.97 -
d1kl9a2b.40.4.5      -             86 d2vnud1b.40.4.5.aln  -             92   7.8e-13   44.2   1.5   1   1   3.6e-14   8.6e-13   44.0   1.5     2    81     8    85     7    86 0.96 -
d2je6i1b.40.4.5      -             87 d2vnud1b.40.4.5.aln  -             92   2.4e-12   42.6   0.9   1   1   1.1e-13   2.6e-12   42.5   0.9     1    87     1    86     1    87 0.96 -
d2ja9a1b.40.4.5      -             90 d2vnud1b.40.4.5.aln  -             92     1e-11   40.6   0.0   1   1   5.2e-13   1.2e-11   40.3   0.0     2    88     2    84     1    87 0.97 -
d2nn6h1b.40.4.5      -             95 d2vnud1b.40.4.5.aln  -             92   1.1e-10   37.3   0.1   1   1   4.8e-12   1.2e-10   37.2   0.1     2    85     3    92     2    95 0.96 -
d2uubl1b.40.4.5      -            118 d2vnud1b.40.4.5.aln  -             92   6.7e-10   34.8   1.8   1   1   3.3e-11   7.8e-10   34.6   1.8     1    91    11   108    11   109 0.96 -
d1smxa_b.40.4.5      -             87 d2vnud1b.40.4.5.aln  -             92   5.2e-09   31.9   0.0   1   1   2.3e-10   5.5e-09   31.8   0.0    10    87     3    87     1    87 0.96 -
d2ix0a3b.40.4.5      -             87 d2vnud1b.40.4.5.aln  -             92   6.4e-09   31.7   0.1   1   1   2.8e-10   6.7e-09   31.6   0.1    12    87     8    85     2    87 0.94 -
d1e3pa2b.40.4.5      -             62 d2vnud1b.40.4.5.aln  -             92   1.4e-08   30.6   0.4   1   1   6.3e-10   1.5e-08   30.5   0.4    13    73     1    61     1    62 0.96 -
d2asba1b.40.4.5      -             76 d2vnud1b.40.4.5.aln  -             92   8.1e-08   28.1   0.1   1   1   3.5e-09   8.5e-08   28.1   0.1     6    81     3    75     1    76 0.92 -
d2vnud2b.40.4.5      -             88 d2vnud1b.40.4.5.aln  -             92   6.5e-07   25.2   0.5   1   1   3.2e-08   7.6e-07   25.0   0.5     2    84     4    86     3    87 0.96 -
d1hh2p1b.40.4.5      -             72 d2vnud1b.40.4.5.aln  -             92   8.1e-07   24.9   0.4   1   1   4.1e-08   9.8e-07   24.6   0.4     3    80     4    70     2    72 0.92 -
d1wfqa_b.40.4.5      -             89 d2vnud1b.40.4.5.aln  -             92   1.2e-06   24.3   0.0   1   1   5.7e-08   1.4e-06   24.2   0.0     7    88     6    88     2    89 0.95 -
d1jjga_b.40.4.5      -            102 d2vnud1b.40.4.5.aln  -             92   2.7e-06   23.2   0.4   1   1   1.3e-07   3.1e-06   23.1   0.4     1    87     8   101     8   102 0.97 -
d2ix0a1b.40.4.5      -             90 d2vnud1b.40.4.5.aln  -             92   4.4e-06   22.6   0.0   1   1   2.1e-07   4.9e-06   22.4   0.0     6    90     6    88     2    90 0.93 -
d3i4oa_b.40.4.5      -             68 d2vnud1b.40.4.5.aln  -             92     1e-05   21.4   0.2   1   1   4.6e-07   1.1e-05   21.3   0.2     9    80     4    67     1    68 0.93 -
d1a62a2b.40.4.5      -             78 d2vnud1b.40.4.5.aln  -             92   2.6e-05   20.1   0.0   1   1   1.2e-06     3e-05   19.9   0.0    10    84     3    72     1    77 0.92 -
d1x6oa2b.40.4.5      -             79 d2vnud1b.40.4.5.aln  -             92   0.00013   17.8   0.0   1   1   5.8e-06   0.00014   17.8   0.0     8    78     6    74     2    79 0.88 -
d1t9ha1b.40.4.5      -             67 d2vnud1b.40.4.5.aln  -             92   0.00033   16.6   0.2   1   1   1.5e-05   0.00036   16.5   0.2    11    72     2    58     1    66 0.90 -
d1khia2b.40.4.5      -             71 d2vnud1b.40.4.5.aln  -             92   0.00053   15.9   0.2   1   1   2.3e-05   0.00056   15.8   0.2     3    73     2    70     1    71 0.92 -
d2ix0a2b.40.4.5      -             79 d2vnud1b.40.4.5.aln  -             92    0.0006   15.7   0.0   1   1   2.9e-05    0.0007   15.5   0.0     9    79     7    74     2    78 0.89 -
d1bkba2b.40.4.5      -             65 d2vnud1b.40.4.5.aln  -             92   0.00086   15.2   0.2   1   1   3.8e-05    0.0009   15.2   0.2    10    77     2    64     1    65 0.91 -
d1c9oa_b.40.4.5      -             66 d2vnud1b.40.4.5.aln  -             92    0.0012   14.7   0.1   1   1   5.6e-05    0.0013   14.6   0.1    11    79     4    64     1    66 0.88 -
d1ueba2b.40.4.5      -             63 d2vnud1b.40.4.5.aln  -             92     0.002   14.0   0.0   1   1   8.8e-05    0.0021   14.0   0.0    10    70     2    60     1    63 0.95 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d2vnud1b.40.4.5.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d2vnud1b.40.4.5.out -E 1 hmmModels30/d2vnud1b.40.4.5.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:56 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1d7qa_b.40.4.5      -            143 d2vnud2b.40.4.5.aln  -             91   1.6e-29   97.2   0.3   1   1     1e-30   2.3e-29   96.7   0.3     1    91    11   106    11   106 0.99 -
d2vnud3b.40.4.5      -            148 d2vnud2b.40.4.5.aln  -             91   8.5e-26   85.3   0.0   1   1   5.4e-27   1.2e-25   84.7   0.0     2    91    16   113    15   113 0.98 -
d1wi5a_b.40.4.5      -            119 d2vnud2b.40.4.5.aln  -             91   1.6e-23   78.0   0.0   1   1   8.6e-25     2e-23   77.7   0.0     3    90    17   103    15   104 0.96 -
d2nn6i1b.40.4.5      -            125 d2vnud2b.40.4.5.aln  -             91   4.6e-23   76.5   0.0   1   1   2.3e-24   5.3e-23   76.3   0.0     1    90     1    97     1    98 0.98 -
d3bzka4b.40.4.5      -             94 d2vnud2b.40.4.5.aln  -             91     1e-16   56.2   0.6   1   1   4.9e-18   1.1e-16   56.1   0.6     2    89    13    92    12    94 0.93 -
d1jt8a_b.40.4.5      -            102 d2vnud2b.40.4.5.aln  -             91   1.1e-15   52.9   0.3   1   1   5.2e-17   1.2e-15   52.8   0.3     5    90     4    94     1    95 0.96 -
d1go3e1b.40.4.5      -            106 d2vnud2b.40.4.5.aln  -             91     3e-15   51.5   0.5   1   1   1.6e-16   3.6e-15   51.3   0.5     5    88     1    91     1    94 0.97 -
d1luza_b.40.4.5      -             85 d2vnud2b.40.4.5.aln  -             91     1e-12   43.5   0.3   1   1   4.7e-14   1.1e-12   43.4   0.3     2    83     3    82     2    85 0.95 -
d1kl9a2b.40.4.5      -             86 d2vnud2b.40.4.5.aln  -             91   2.1e-12   42.5   1.3   1   1   9.9e-14   2.3e-12   42.3   1.3     2    80     8    85     7    86 0.97 -
d2uubq1b.40.4.5      -            100 d2vnud2b.40.4.5.aln  -             91   2.2e-12   42.4   2.0   1   1   1.1e-13   2.6e-12   42.2   2.0     8    88     2    83     1    86 0.96 -
d2je6i1b.40.4.5      -             87 d2vnud2b.40.4.5.aln  -             91   6.9e-12   40.8   0.7   1   1   3.2e-13   7.5e-12   40.7   0.7     1    87     1    87     1    87 0.97 -
d2ja9a1b.40.4.5      -             90 d2vnud2b.40.4.5.aln  -             91   1.4e-11   39.8   0.0   1   1   7.3e-13   1.7e-11   39.6   0.0     2    87     2    84     1    87 0.96 -
d1y14b1b.40.4.5      -             91 d2vnud2b.40.4.5.aln  -             91   1.6e-11   39.6   0.0   1   1   7.5e-13   1.7e-11   39.5   0.0     5    90     1    86     1    87 0.96 -
d2nn6h1b.40.4.5      -             95 d2vnud2b.40.4.5.aln  -             91   1.7e-11   39.5   0.1   1   1   8.9e-13   2.1e-11   39.3   0.1     2    83     3    91     2    94 0.96 -
d2uubl1b.40.4.5      -            118 d2vnud2b.40.4.5.aln  -             91   1.9e-11   39.4   1.4   1   1   9.4e-13   2.2e-11   39.2   1.4     2    89    12   107    11   109 0.95 -
d1smxa_b.40.4.5      -             87 d2vnud2b.40.4.5.aln  -             91   7.1e-11   37.6   0.0   1   1   3.3e-12   7.7e-11   37.5   0.0    10    86     3    87     1    87 0.97 -
d2vnud1b.40.4.5      -             95 d2vnud2b.40.4.5.aln  -             91   2.5e-10   35.8   0.0   1   1   1.2e-11   2.7e-10   35.7   0.0     1    86    11    94    11    95 0.96 -
d1jjga_b.40.4.5      -            102 d2vnud2b.40.4.5.aln  -             91   8.6e-10   34.1   0.2   1   1   4.1e-11   9.6e-10   34.0   0.2     2    88     7    92     6    95 0.95 -
d2ix0a3b.40.4.5      -             87 d2vnud2b.40.4.5.aln  -             91   7.6e-09   31.1   0.1   1   1   3.7e-10   8.5e-09   30.9   0.1    11    86     7    85     2    87 0.95 -
d2ix0a2b.40.4.5      -             79 d2vnud2b.40.4.5.aln  -             91   1.7e-07   26.7   0.0   1   1   9.1e-09   2.1e-07   26.5   0.0     9    78     6    74     3    78 0.93 -
d1wfqa_b.40.4.5      -             89 d2vnud2b.40.4.5.aln  -             91   1.8e-07   26.7   0.0   1   1   8.4e-09     2e-07   26.6   0.0     6    87     5    88     1    89 0.95 -
d1e3pa2b.40.4.5      -             62 d2vnud2b.40.4.5.aln  -             91     3e-07   26.0   0.2   1   1   1.4e-08   3.3e-07   25.9   0.2    13    71     1    60     1    62 0.94 -
d2asba1b.40.4.5      -             76 d2vnud2b.40.4.5.aln  -             91   4.4e-07   25.4   0.1   1   1     2e-08   4.6e-07   25.4   0.1     6    79     3    74     1    76 0.93 -
d2ix0a1b.40.4.5      -             90 d2vnud2b.40.4.5.aln  -             91   9.8e-07   24.3   0.0   1   1     5e-08   1.2e-06   24.1   0.0     4    88     4    88     2    90 0.94 -
d1hh2p1b.40.4.5      -             72 d2vnud2b.40.4.5.aln  -             91   2.6e-06   23.0   0.2   1   1   1.2e-07   2.9e-06   22.8   0.2    18    80    11    71     8    72 0.88 -
d1khia2b.40.4.5      -             71 d2vnud2b.40.4.5.aln  -             91   8.4e-06   21.4   0.1   1   1   3.8e-07   8.7e-06   21.3   0.1     3    69     2    67     1    71 0.91 -
d1t9ha1b.40.4.5      -             67 d2vnud2b.40.4.5.aln  -             91   1.3e-05   20.8   0.2   1   1   6.2e-07   1.4e-05   20.6   0.2    10    71     1    58     1    66 0.92 -
d1u0la1b.40.4.5      -             66 d2vnud2b.40.4.5.aln  -             91   2.4e-05   19.9   0.2   1   1     1e-06   2.4e-05   19.9   0.2    12    70     2    56     1    66 0.88 -
d1c9oa_b.40.4.5      -             66 d2vnud2b.40.4.5.aln  -             91   2.5e-05   19.8   0.1   1   1   1.2e-06   2.7e-05   19.7   0.1    10    76     1    62     1    66 0.92 -
d3i4oa_b.40.4.5      -             68 d2vnud2b.40.4.5.aln  -             91   6.9e-05   18.4   0.2   1   1   3.1e-06   7.2e-05   18.4   0.2    11    79     3    67     1    68 0.94 -
d1x6oa2b.40.4.5      -             79 d2vnud2b.40.4.5.aln  -             91   0.00021   16.9   0.0   1   1   9.1e-06   0.00021   16.9   0.0    12    78     8    75     1    79 0.88 -
d1a62a2b.40.4.5      -             78 d2vnud2b.40.4.5.aln  -             91   0.00039   16.0   0.0   1   1   1.7e-05   0.00039   16.0   0.0    17    82     9    71     1    77 0.76 -
d1bkba2b.40.4.5      -             65 d2vnud2b.40.4.5.aln  -             91    0.0018   13.9   0.2   1   1   8.5e-05     0.002   13.8   0.2    11    76     5    64     2    65 0.88 -
d1ueba2b.40.4.5      -             63 d2vnud2b.40.4.5.aln  -             91    0.0049   12.5   0.0   1   1   0.00022    0.0051   12.5   0.0     9    69     1    60     1    63 0.95 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      hmmModels30/d2vnud2b.40.4.5.hmm
# Target file:     scop/scopTestSeq.fasta
# Option settings: hmmsearch --domtblout hmmModels30/d2vnud2b.40.4.5.out -E 1 hmmModels30/d2vnud2b.40.4.5.hmm scop/scopTestSeq.fasta 
# Current dir:     /home/anastasia/SBAS/TME8
# Date:            Sat Apr  8 15:33:56 2023
# [ok]
#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
d1d7qa_b.40.4.5      -            143 d2vnud3b.40.4.5.aln  -             91   1.9e-37  122.9   0.4   1   1   1.3e-38     3e-37  122.3   0.4     1    91    11   104    11   104 0.99 -
